Anomaly,Latency (ms),Throughput (mb/s)
0,14.191391033161045,15.273662863698497
0,13.994660719424196,14.952310787667413
0,14.563730456990728,14.418387649089816
0,15.45170574862877,15.366474943783281
0,13.727666748421065,14.58303867057019
0,13.190280393652285,15.954575792282494
0,13.34651003414619,15.69240728694477
0,14.58753042138359,15.74693007723966
0,14.110475783486196,14.72563328064161
0,14.302569116057825,15.919674778731284
0,14.720885974627599,16.377931452597103
0,15.498803787108237,14.299452010651434
0,14.067932090405938,13.817666396677629
0,12.683976551758315,13.142898459486142
0,13.387435162809421,14.38398109901456
0,15.748251332146266,14.938473536944409
0,14.336404109095197,13.824946795722921
0,12.752459957756667,15.374140818749352
1,5.240398565094347,24.285093355775402
0,13.67501499240865,15.542925770381665
0,14.5579330391432,15.509268740607567
0,14.528096003454252,15.359792241474747
0,15.739268880815645,15.883493601453422
1,5.6112348815499775,24.62194337147741
0,12.736209366367035,15.425320902504843
0,13.908706919717702,13.593606940195372
0,14.278143115396935,13.590110268101688
0,13.909205128774989,15.801114395594377
0,14.44237167889549,15.174829929749079
0,14.255312094737835,15.800130718655852
0,13.029105448658418,14.61764656814197
0,14.06361864635781,15.321351663960634
0,14.056308538848004,15.971475898512534
0,13.985168732769749,14.48635017140204
0,14.593508131934279,14.101767154269057
0,14.374868283272807,14.508268789006477
0,15.3763747596393,16.199795176934074
1,14.773293239582108,8.461273944462205
1,3.8366838229905182,24.688632754511254
0,12.470166541050782,14.590123733462253
0,13.863267083467681,16.077908526521387
0,15.141785549973173,14.942298970397982
0,13.605439916493767,15.253092488843762
0,13.998678024078158,14.870903533236971
0,12.226523110479999,16.112737465809207
0,14.897459730854619,16.64921440374391
0,14.183770424062903,15.82665941161452
0,13.727416436817306,15.010438410023628
1,13.019351812532621,10.586041240659407
0,13.291807115098475,17.451094781880865
0,14.521588867820215,15.061680504811749
0,14.047915022805757,14.528567283937749
0,13.602856979421519,14.778469076694687
0,13.058190017128293,15.518708267704529
0,13.096624634562895,15.097858343134135
0,13.378510596054616,13.86708462454947
0,14.636507959642971,14.49078046699421
0,14.623269419079561,13.498636973037836
0,14.297104974896294,13.894283297633566
0,14.398120119263739,14.677199349616675
0,14.484973119273027,14.320735416613381
0,13.92344196373002,15.257734767537354
0,14.303388191786931,15.839687380536168
0,13.866709674738436,15.564366559429951
0,14.630933199784906,15.208967304984933
0,14.48563082947765,13.180748676197023
0,15.117289192521739,14.358937691143261
0,14.013564323757185,13.144780245139541
0,14.506657140797289,15.509111076235937
0,13.97792969059844,14.478592026657797
0,14.114060501927451,14.574430112220298
0,14.940214173483755,13.248692738515148
0,15.039658887877621,14.15320753317032
0,14.649054289291632,15.66506353819309
0,13.282013739314259,14.34542999963988
0,14.092393841514165,15.975976487255807
0,12.439335896909247,14.577149975272311
0,14.082670576249797,14.766774957015668
0,13.419452130428935,14.314822921962355
0,13.362798683806663,14.878360477916926
0,15.321206381163737,15.8279070280425
0,13.464254275035689,14.531497170295326
1,6.8837593155666985,25.36871914885164
0,13.826731941846045,12.894597298386403
0,13.79904166352125,15.53757292612961
1,21.54796327822096,15.0
0,13.231816580283594,15.266184276840429
0,13.428024772138729,15.477103253946964
0,12.592856913893893,15.580148383478388
1,14.603139417715557,8.26946810475491
0,14.337937969715197,13.831087015881725
0,13.879959547647884,13.011932902261016
0,13.903211761457165,13.82827939276131
0,13.509366231519353,14.068251306002283
0,15.119440314116257,15.084677452342378
0,15.275316009615223,14.979522221413683
0,14.448581887947752,15.68491307606672
0,14.93145037493697,14.53176842200637
0,14.098996117361054,15.074852901194516
0,14.554722499483074,15.444317937733471
0,13.801820222402661,15.612227149457924
0,14.853572097329524,15.438645383501015
0,12.623111741648076,14.590352402930952
0,12.878497270521034,14.329942771173842
0,13.301251223896585,14.323043602804825
0,14.394347065251708,16.575841008157386
0,14.938378808144828,14.67642009025728
0,13.605099336737302,15.962404716269198
0,13.88966665620537,15.397267004321156
0,10.885068566469156,14.60921520437747
0,13.708483598144312,13.777494427761104
0,14.041028123600919,13.755479522820307
0,13.88898985600965,15.311686085261657
0,15.096319365822202,14.384044837277896
0,12.82678748397357,14.017356273850654
0,13.376213042410734,16.789663363966838
0,14.439166149679078,14.248594650765959
0,14.65028914410711,15.346408450693744
0,13.47711889418932,14.477713794716083
0,12.828919082427998,16.542534183292876
0,13.857676515818005,16.13169872406768
0,15.511418194805229,12.715002888998196
0,14.203335886452729,14.63160151734631
0,14.010276214952302,14.911783937266575
0,13.031079707727345,14.643130157704134
0,14.957592609650936,15.338753348416931
0,14.681837095986245,15.518274371124788
0,14.38467549967929,14.247794678985757
0,13.8365486067151,16.18015955947702
0,12.585160429769232,15.123041394270569
0,14.026967882181282,14.499601119393722
0,13.417308000826814,12.824259627223086
0,15.17555650114202,16.120545187758882
0,12.607438864731424,15.657071831564494
0,14.317719682387002,14.806012062401694
0,14.731781109432943,14.837874272840951
0,13.697634217673837,13.523790604206948
0,14.572710140418486,15.281879799007944
0,13.121922058432034,16.230144305267014
1,5.777611295564715,22.871074272351308
0,14.122506527247221,15.3412344586566
0,14.811820660110548,13.097857120824282
0,13.779218784750883,14.779563027672419
0,13.93624432049239,14.420905902363604
0,13.639088336756469,14.408898365291606
0,14.35874744205992,15.102536498729314
0,15.3808357752657,14.47704140461573
0,15.778930381727339,16.039238995197202
0,12.76224601320482,14.80364798056481
0,12.933844578478238,15.274248746031368
0,13.55681156123149,14.99470161612904
0,15.64151815736246,16.40588230458543
0,12.49284561526865,14.325943084201477
0,14.054825474318779,15.467682400333555
0,12.558922706739766,13.848063993865207
0,14.072702716473122,16.368824431861675
0,15.32391253872715,13.235470186878175
0,14.29178415956423,13.724811482224295
0,15.098290934462096,13.387519730494354
0,13.727802359365795,15.089787221061362
0,13.57000304993106,14.363553096904846
0,13.523435115031669,14.837747487179467
0,14.572648901443596,14.11246630504663
0,15.157268057789198,14.37161987705862
0,15.011134216597645,13.577974596478066
0,14.374481074944885,15.240653046982297
0,13.245427501261936,14.228758144515165
0,13.224678976180144,15.7914116282042
0,14.439674542474837,14.06421020426663
0,16.22053604459998,15.777546175622843
0,13.764228874767076,14.480328439647764
0,16.307895718664078,14.505690160967294
0,13.591210466362933,13.805263646436368
0,14.679520794805232,15.691467486407582
0,14.71631881545666,15.286572921871857
0,13.44593616398283,14.066371199879143
0,13.478136511912801,15.789054169789262
0,12.975364402453092,13.492486113512545
0,13.369769224712078,14.574017030872827
0,14.157847013344476,14.839833540091709
0,13.458468172163975,15.085879232802322
0,12.075631492061627,15.276549753051329
0,14.787526931293005,14.872953723336416
0,13.18869091244489,14.504223380980328
0,14.036173344096762,13.909263646620476
0,14.19133706982626,16.036033518766352
0,12.849020911895481,15.73001317357525
0,14.423008991663723,13.73853875304296
0,14.242658375578895,13.86283821630172
0,13.066968261267471,15.152954431461616
0,13.686729813914907,14.250360318793211
0,13.800032903322053,14.704577282939157
0,13.646808455731898,16.225023290358674
0,13.464319418400493,15.012088556343313
0,14.044380843721058,14.545829671482776
0,13.305157694757613,13.860196876526208
0,14.694808966762086,15.425036756509726
0,13.409920495787135,15.234485403388486
0,12.963650575718832,13.526733950518365
0,14.094350256486024,13.505863574624506
0,16.023442065482897,14.73793676818148
0,15.164710902083808,15.408049193832412
0,13.000274506139915,15.444156778156113
0,14.99054981077123,13.656152073826712
0,14.201072316761593,14.753516725721044
0,13.959806972462863,14.944372878269675
0,14.007204946265965,15.51318614270494
0,14.454988959116603,13.964987265003536
0,14.970443864078938,16.397633682663415
0,14.647752231880153,14.944357447181499
0,14.672813141365493,14.486784077190666
0,13.702960029346228,14.00975165155876
0,12.914666286451528,15.290471115980635
0,12.107018924837714,15.668304839021754
0,14.398459686515736,15.459654551178515
0,14.114077211957587,15.052232494031687
0,14.242750423544697,15.066877042436085
0,14.685060958786476,15.736714769097894
0,14.540114000645065,15.317079997518213
0,13.926719516811254,14.677463663825701
0,13.244066968719265,15.95328451324809
0,14.190476935054644,15.492637637001998
0,13.751656854397897,14.235180393300192
0,14.472789965688676,15.078973361641765
0,11.594294615591899,15.123181292962954
0,14.927480460928733,14.369224525227906
0,13.032925409346026,15.730489428307834
0,13.276935457695464,15.755586275111938
0,14.55081004696674,14.500334956001508
0,13.66239548517591,14.830612565613428
0,13.267239063861362,15.925397458685174
0,15.177031034650891,15.375685046931645
0,13.885423500180606,15.250603024391527
0,15.146156326341966,14.84125156533928
0,14.323108060969197,15.051874190796195
0,14.22853060396177,14.750907565553398
0,12.96166714277778,13.94688599072795
0,15.287366619416337,15.358840109812022
0,14.00451580981851,14.564159632111462
0,14.071577759375293,13.687494144159913
0,14.898022958080166,15.15426835079032
0,14.392909370338957,15.269321204900326
0,13.588932622534715,15.217066387522868
0,14.989898949389925,14.39883586268493
1,7.010551731242094,23.1232801892072
0,15.019465115780836,14.725966247548492
0,14.405241616300037,15.140321076677745
0,14.45201682005393,15.19629703363622
0,12.858064799132723,16.721872157866684
0,13.305895151195207,14.889436147054655
0,13.646219207885089,15.69315727393569
0,15.10471810607713,14.826844426749371
0,14.036007263516188,15.132738905090019
0,13.702507895732799,16.19872111885254
0,13.245346295705072,15.547585590313908
0,13.233114773174341,15.91955564911969
0,13.704457365439714,14.565971860385474
0,15.262745707423832,14.135751728138787
0,15.872680353542341,14.058788479073177
1,12.23552896688406,8.14860542086948
0,14.238541538226746,13.92864408697975
0,14.090947294421188,15.921583656949302
0,15.087473953777222,15.087946308836255
0,14.58889212609162,14.055555923294971
0,13.974893935565175,14.959821906326646
0,13.84819346042933,14.767161099227975
0,13.910308969223465,14.62915098859486
0,15.725987860548246,14.40593937800206
0,14.159767253914938,14.298205398418412
0,13.858253541638932,16.113336976316038
0,13.881358631965021,14.32098567151438
0,14.296528887767375,14.164942999783026
0,13.771509189985021,15.509602178766407
0,15.654798269725106,14.673787496382793
0,13.329432871879847,14.902541839723725
0,12.754471217399384,14.87808801261561
0,12.893234430041561,14.92385723145392
0,15.840673798600523,16.419229590920384
0,14.468202898494997,16.138198565009333
0,16.025750881219476,14.151405860367381
0,12.786584491329405,15.334590267114816
0,14.491388886692858,14.454284673517236
0,13.042405808461057,13.04932070662322
0,12.776406036914496,14.991294791836129
0,14.37836996740484,14.57631543415967
1,14.143685448856816,7.542304590796733
0,14.214285341822954,14.342583169664165
0,13.046734577175576,14.856173462731794
0,13.602064870434372,14.330846539709125
0,14.020118560431785,14.386199964362937
0,12.564320572178671,16.700198714322156
0,14.279552290639066,15.474491192181304
0,14.50083259457828,17.09370446129766
0,14.620417329597398,14.917473112866737
0,13.764196575372207,14.346171376900262
0,13.902548195892946,15.071053712334836
0,13.163315125614503,15.549938237510247
0,14.552835745917873,15.089405057952366
0,13.631656105186378,14.935520270191919
0,14.300939803346017,14.941565474313734
0,14.21301138447581,15.139154002267913
0,16.315189742743737,15.056456903146888
0,13.894192998663595,16.40581656946993
0,13.637418647537045,15.659184835903423
0,12.6948750064035,14.802321227684727
0,13.816331012163234,13.79956904441673
0,12.818239913339367,15.319869106537102
0,13.816695792622703,16.395314877955965
0,13.86809540438359,13.941246927287114
0,14.725859446104277,15.073164077987807
0,13.604107423058716,14.365656587157716
0,14.017680898210193,14.366150788891167
0,14.114756235482387,14.512688380253026
0,14.882378909351607,14.39374024873315
0,12.817459094709145,14.872828126917714
0,14.000510365617876,13.317150292038557
0,12.58648762280252,15.337596380119509
0,14.855620805104797,14.302787355355855
0,14.973982795718687,15.610400503222582
0,13.15509002676357,13.525680739301874
0,13.322228722233707,16.423239424782867
0,14.473065724512622,14.07436656716568
0,15.692791700246746,15.67849620740436
0,14.951285746320536,15.590595635577873
0,12.156067895345434,16.09985909640337
0,14.411682865670599,15.864187769416871
1,20.743074309262784,10.21573257389964
0,15.448108064527204,15.81073531456651
0,13.083289362791215,13.672483745082392
0,15.12151644779407,15.299096040766171
0,15.626945116943698,14.000559444850955
0,14.859636353494253,15.38390244353493
0,11.810857313840739,15.011984164651404
0,13.693283422921834,15.129741454356337
0,14.561973097102053,15.498073949778934
0,12.199065394713902,14.482484897910428
0,13.47676232253624,15.868536034690683
0,14.788716019471073,15.565635291318308
0,14.546770391143765,15.904535497154669
0,12.407355097635493,14.158840727449865
0,15.418196373044704,14.681251901404492
0,15.063640297984044,15.179483861753306
0,12.325906242431904,16.150780737651786
0,13.062676146208718,15.132191219016056
0,13.852112282375865,14.031754647687443
0,14.811685741878554,14.899105545100987
0,11.529696483824122,16.360522586766788
0,13.910168837959441,14.828579968112143
0,13.971836708866489,16.17367639592361
1,13.627419285985308,12.415529993665388
0,13.907790338039966,14.688189167720155
0,13.723384337754968,15.937217440144414
0,14.06886888949776,15.224405473131743
0,14.400189241212285,14.02305278496622
0,14.950270306604509,15.958325004949462
0,13.016666107049952,16.054194108318647
0,14.868906831093467,15.085195564749231
0,13.471302447399164,14.271235803856278
0,13.03643535218907,15.025400494060703
0,14.037667773963655,14.20287617469771
0,14.295710681428256,14.911685904649442
0,13.631456788023243,13.53108114586567
0,13.089313380878295,15.42915637881926
0,12.577739971390894,14.445192228860206
0,12.965281988493283,15.680333341044406
0,15.148190184483187,15.51193473474964
0,14.144849634949477,16.317935712041525
0,15.20566330752562,15.71290869038817
0,14.48570726251425,15.626432744699516
0,12.637633096299501,14.292801680287461
0,13.78735241328617,15.717021851591024
0,14.281804536586288,15.397712056748807
0,14.715465166065139,13.581019018866783
1,6.194960969961544,26.71156248845736
0,11.808584510246028,15.197146157855814
0,14.440500483618866,14.319633478710003
0,14.200813894268423,13.691248321324856
0,14.439709401806423,16.315059816057556
0,16.131273521616173,14.090306658959806
0,13.835413621679294,14.972702106736968
0,15.449512280686676,16.73811207063114
0,15.27341229279095,15.36378399343234
0,15.896114651100321,15.07378853005731
0,13.568887700333295,15.702190263633247
0,14.64140075492659,16.625686651265703
0,13.615509536515072,14.648003719159105
0,12.834250605780513,15.936871448171825
0,13.511924235982766,14.573150255522869
0,14.695417463030259,15.832972254777031
0,12.614910065419522,14.790093768570724
0,14.115967033104674,15.944466011306252
0,13.94986950009254,15.636697930751648
0,13.63211410961149,13.625444457433067
0,13.987959268335702,15.74353677292453
0,12.916085565603462,13.915668808169368
0,14.48575441399224,15.188795526882929
1,14.067788574532337,8.475911961852338
0,14.674512007720269,16.410772117903445
0,14.01094399173176,14.38421386070699
0,12.665308030423418,16.0412616989734
0,13.788041905367495,14.80686011895583
0,12.605211839563513,15.907057432510344
0,12.79133521131162,13.850047141164072
0,12.75196416114199,13.84298983583567
0,13.62524614536164,14.413300826992073
0,14.970047923718566,15.378772294707346
0,14.883619653702958,15.263025496692924
0,14.0822553939863,14.683854280085946
0,15.97247026579215,16.237149209769793
0,15.481923883395046,15.703679171882289
0,13.665370877731997,13.277230289577549
0,14.390229280815687,15.541344239999946
0,13.273350949205081,14.16931329086214
0,15.19580343820861,15.51654934987701
0,14.435183521329492,15.728480702961496
0,14.579824068329701,14.965544651182691
0,13.806490487339195,16.018253064733464
0,14.907362403094172,16.092197308657436
0,14.615657464093129,15.546599674235544
0,14.991707199776567,15.340335848742782
0,14.16801935205769,15.527609136326081
0,16.114764045851004,14.299274564630135
0,14.630346996950392,15.792905654067065
0,13.974304964773733,15.718162273132222
0,15.647064410511256,15.79249161038903
0,13.279221956299564,14.890645477683828
0,14.530686864608313,14.779997049658895
0,14.893840121188177,15.194973101106987
0,13.150360682012922,16.215797048863955
0,12.807443081993052,14.657186630144553
0,13.283500021844734,15.342143610306632
0,14.540814608068013,16.58293506788527
0,14.405524174247695,15.848404000836803
0,13.05608144210794,15.471409411395557
0,14.80295509893162,14.010172004464193
0,12.35961531212723,14.71548117791666
0,15.570042428079569,16.33838514866113
0,14.008164896439851,14.597042037957504
0,13.22185564540961,15.153076069197349
0,14.698088354410006,16.410086262972104
0,14.529183495738534,15.177266493508098
0,13.474458887455581,15.497887239604532
0,14.804908511058462,14.871048284012243
0,14.077518854272792,15.324592733697568
0,13.27359868556484,15.844045046516161
0,14.444447953953357,15.165896599750118
0,14.422309567971254,14.172062480322667
0,13.60774256694189,15.930728895511368
0,14.660023619936972,15.06726776201158
0,13.132596416777927,14.892028327920315
0,12.050967323277627,14.359887099349951
0,13.763412021690101,15.043959032781787
0,13.453125523843687,14.953087474143187
0,13.553629156055644,14.811776342018742
0,14.008528380914818,14.73565985441173
0,16.78794730866087,14.62390357904933
0,13.840910724125164,13.987929239473388
0,14.79808571137542,15.359279092198303
0,14.884345812744698,15.223768359375258
0,15.605681252352126,16.16021220963617
0,13.3472581194872,15.8903651714321
0,12.886557818692033,15.295579835365741
0,14.148779254494293,13.717129106745546
0,14.258284516662302,14.943034610549859
0,15.062482975947713,15.619015023490439
0,14.684952305573665,14.268397815176067
0,14.367610425383823,16.146535777933067
0,13.780641797615408,14.764126841796514
0,13.561975090078908,15.144556779839194
0,13.992534127402337,14.443259766077029
0,13.883498650717709,15.159378897543176
0,13.873272224131965,15.200683150825444
0,14.872457847654738,15.41362403027878
0,14.041441321360958,15.665703535498137
0,12.890296822194934,15.402495373526028
0,13.441526088008327,15.860587560829439
0,14.479173593014147,14.781750644554078
0,13.572934255363348,14.363390088225731
0,15.440018109465809,14.686148872910017
0,15.73613909541137,14.451265419827697
0,14.206932710701828,15.48370920992447
0,14.54652083386792,15.415371381265453
0,14.332624901782978,13.307325217857533
0,14.154161053459488,14.94037610751453
0,16.123266862985517,15.675467383419026
0,13.805414855889623,15.322922636734623
0,14.428123604001138,14.869897581110388
0,15.191473633280246,15.620708145006427
0,13.774996320974815,14.681504976141252
0,13.631288146207863,15.154376707316658
0,14.746729914010983,14.443145022821081
0,13.617953506212938,14.579963859937461
1,20.932103636688783,12.050966274295835
0,13.907509347632569,14.58347925696249
0,13.744816128659116,14.042907707827318
0,15.898793173947087,13.820423633630995
0,14.901375831163762,14.270560408628318
0,15.391795308482394,15.143115067482066
0,14.682797744329845,14.738247477736127
0,13.666217253309366,15.285665402089403
0,15.270246894875534,14.820462518658644
0,15.78181721325532,14.363397848388498
0,15.412319386783023,16.358302185200262
0,15.19480396948847,14.444100648233649
0,14.255589854392158,14.044599995422411
0,12.87299135745579,15.822208973147665
0,13.794078020948824,15.184912569082405
0,14.63339537339544,14.598678381338217
0,15.811473430693002,15.766384896424421
0,13.71410363189385,15.129578665845848
0,14.653062508416564,15.5019177535727
0,12.210606894297555,14.237150504889426
0,14.87122316995412,13.274853627688326
0,13.187000566813799,13.979206678632416
0,13.69522965791721,14.442895222171936
0,12.805880841975327,15.364192127108835
0,12.38378605366205,15.749275869179316
0,14.207925587072335,15.722962904187854
0,14.981217457222755,14.52402356652761
0,15.688973639946232,15.059138602111746
0,14.139967915290503,14.79522865611171
0,12.284788563186176,14.37366069350716
0,14.280786129992382,16.586919166262767
0,13.767562008953552,14.326226488729306
0,14.898325103633953,15.16651521115175
0,13.40793892166407,15.39191794372426
0,14.163610440590093,14.896175320855976
0,14.297846849508453,15.825517916975077
0,14.91214804163715,15.363668876873524
0,13.939173858595462,15.169592702408014
0,15.156289976061558,13.484934155950727
1,13.555758122508466,10.498351182934808
0,14.264819426548279,16.198034050362246
0,14.031909091812377,15.47418908550843
0,14.82904965648345,15.197964241679179
0,13.374522343231662,15.436155123499116
0,14.068727043214254,16.311196939230538
0,13.819651313895967,14.17719981286355
0,13.430277794868257,16.571203274200506
0,14.53664294151919,15.450641398397446
0,13.77009128062372,15.722032923510902
0,14.00468965020807,16.511098926476652
0,13.690052214990036,15.465187828014761
0,13.07070795299103,14.41283959865853
0,13.764709451481675,13.597479493790951
0,14.169789913099075,16.71651468989711
0,14.377353534866005,13.490109370395876
0,13.30002685673985,15.212236577683523
0,14.856725242095006,15.253880713123058
0,14.842503777642051,13.44811455271285
0,15.104865627664363,13.479112491627617
0,14.00103375894573,15.059552076907162
0,14.559093025028373,14.367137602868285
0,14.962858991119973,15.814251559884084
0,14.098865934239207,13.637362568286147
0,12.552667966694045,14.808547124183233
0,15.922579282334075,14.908180841436705
0,14.912728146437956,15.369205359629039
0,13.701963363980454,15.267600137807523
0,13.117662030191456,15.685636114939802
0,13.919985294029516,15.41527361119927
0,15.322651095089267,13.53708900338954
0,13.560289036970312,14.603395905159886
0,14.71186769248033,14.0745735724163
0,15.258909400699325,15.77180191554324
1,5.773169377984818,23.611040859485435
0,12.932360445329953,16.325295662176075
0,13.346233511838598,16.140217918155468
0,14.309951548557212,14.317082136013772
0,14.237458666812458,14.932210746438011
0,13.03488239431352,14.65254127980791
0,12.567305025254095,15.364197891380494
0,14.761666968445729,14.289741674099677
0,14.151355879052758,15.511433795740228
0,13.042935888814355,15.736462288694765
0,14.174210072817397,16.432888896282975
0,15.348500340582673,13.407671713710508
0,13.95843485094317,15.117269376177225
0,14.97194756705673,15.750558218617622
0,14.878290451005048,14.82911943462325
0,16.621086185151473,14.716255508763922
0,13.693416016687,15.845547004376028
0,15.717084720522541,15.51090578635497
0,13.023681933808254,15.229218583777367
0,12.441494490358304,15.469400740811455
0,15.223694543784498,16.70303433553677
0,13.412848363418577,14.569581252704095
0,14.996223875921963,13.878359849086438
0,11.989668387760783,15.414359217670004
0,13.63508253663204,13.9063707479295
0,14.575844238609148,15.49375974637819
0,14.856194109530193,14.831528334229546
0,16.07880075125348,15.246338704776493
0,13.453491927984508,13.82828099051329
0,14.607546758465446,14.259075909949349
0,14.708991974967752,14.93067753979218
0,16.640226239944163,14.294058510934624
0,12.8039041573645,15.339194106366826
0,12.814133482395922,15.079174212686514
0,13.72942759923227,13.934914611382304
0,13.87414840485539,13.895240996152014
0,12.409929373689716,14.55238425313326
0,13.37996903830223,15.328943809399718
0,13.980399264606262,13.257848575011092
0,13.759762471142825,15.836870081815691
0,13.24920899015695,14.98870505810539
0,12.751218028501425,15.298948745156608
0,13.784058476463462,14.146827977589272
0,13.070211529567048,14.9251503402622
0,15.950422341233347,15.28425553789539
0,13.921959863089414,16.218193750742945
0,14.328067853284018,14.796509339131672
0,13.526960205720249,14.162974330595759
0,14.96166469955172,16.48128010511235
0,13.73744241012342,14.56526328397463
0,14.558819533380573,14.36137762542714
0,14.666620924114639,13.824766718887066
0,16.074076049132252,14.918013149599556
0,13.532640655959865,13.676416031548644
1,19.59324857956471,11.615191767284891
0,15.14503027654051,15.396563319326496
0,13.39391008293576,16.147142664145957
0,14.3421822632081,14.784313831837398
0,14.148688465843637,16.816015081646086
0,14.682994569931422,15.099391061857641
0,14.153166885474494,13.45688081386085
0,13.993096076297467,14.926690074718081
0,14.017295748853222,15.0217937141017
0,14.705423093525454,11.883758894411418
0,13.924045410377007,15.683569788392855
0,14.727171957768299,14.32750358676776
0,13.889872057223974,16.806033816368384
0,15.004697220787117,15.176090980805997
0,15.024225082575128,15.266691458996231
0,14.183837251310198,14.04130635815391
0,14.072421437471862,13.598171694741625
0,13.198171512337456,14.509070991028462
0,15.323186143984781,15.473484015157823
0,13.471898457003348,14.372358935788075
0,13.849137418788086,15.407033622182754
0,13.83363291751082,15.344093356990621
0,14.696952286673838,15.60681051935812
0,13.967842088593182,13.333723553144006
0,13.661249583696657,15.113730342011102
0,14.785592581233413,15.775530662310299
1,6.010070212702977,25.145391378584687
0,13.959567873107863,12.879948345398287
0,13.516972464009514,13.12811265583542
0,12.707392517948865,15.463437568011667
0,13.093596458527346,14.788264556600822
0,14.28733459697618,15.04982459166962
0,14.79282734976143,13.646318940041873
0,13.254440033663704,15.720310810098482
0,15.31242355753793,14.08967974121339
0,13.158836039492575,15.602374770519415
0,13.744337443809394,15.634796418759938
0,12.641289108288682,14.597371358976417
0,13.660821784710398,15.185711289690515
0,14.745437783666556,16.586939624899962
0,15.171548848847339,15.07674833876363
0,15.66721298203559,15.863945712321303
0,15.039176990357618,16.111467912565022
0,13.003853089406453,15.134504707998845
0,15.009698252721314,16.385213614015928
0,14.591827783319914,17.414439905094
0,13.047956097062873,14.149691993507979
0,15.63892557850528,15.40085452658575
1,14.619435103527072,6.75827574214707
0,13.562270755383826,15.85279990488127
0,14.60315078381321,15.621931326513357
0,14.439640330155079,13.352983453626221
0,12.782663479221986,16.398179151513595
0,13.498189945189015,15.727304239775307
0,13.494900636023464,15.780869801400732
0,13.592707707544148,13.854654546443296
0,12.540439463585958,14.268779734194991
0,11.78583030967302,13.656949578460893
0,13.885523142942299,16.361855303276165
0,12.513924951366544,14.07159351745737
0,14.911240813007684,14.75264367065029
0,13.69926452616107,14.284974717984902
0,14.371503101484313,16.505698271539785
0,13.55147230357842,14.227478757036517
0,13.603145742765346,17.034648334645865
0,12.394892128244207,16.288274191925247
0,14.615537968975133,13.478560656498297
0,14.579431637127202,14.406837828516421
0,13.012200945839487,15.13622364025775
0,15.227823028151905,16.89797448485775
0,13.984678158429912,15.499098728726253
0,14.069316708171543,15.158582591365358
0,13.460661850381848,15.850698958656064
0,13.373878180774877,14.344982363140623
0,14.537917741609757,15.080840781263257
0,13.311359726652197,15.315603049982961
0,14.574755197467503,15.35846126376589
0,13.764529232727831,15.194536533280314
0,14.765185160160822,15.473557286664901
0,14.446716476730316,16.152836761586336
0,13.610650691797565,15.236098939316598
0,14.64462542818121,15.126292984687012
0,14.074927900083887,14.321179337355451
0,14.452503336529755,13.932045147441318
0,13.729036428507017,16.441509685148063
0,13.33196618181864,16.607449304030624
0,13.338215555325197,14.191931045519498
0,14.822329050790188,15.582434349495973
0,14.439744334534966,15.172527652151349
0,15.297670445680517,15.96006458669898
0,13.940622724966364,14.105193606811048
0,13.673550188851703,14.809082930224347
0,11.692710034826728,13.765314958229592
0,13.146490736300175,15.346730002414121
0,13.60609536500907,15.127684869482605
0,13.725801658813701,14.476607995031339
0,13.390229220643574,15.11511826419602
0,13.940850963689194,15.22196935037519
0,12.891867150951558,14.768742960687089
0,14.507758032129859,14.909115932636935
0,14.91082849884079,15.766057542529134
0,14.82105195451118,14.983502777648486
0,14.388681234228354,15.810425150181564
0,13.889899319195461,14.549602216890886
0,13.425355612591826,16.15258875257711
0,12.896884554665837,14.992823458217858
0,14.093098142683562,15.567839303574061
0,14.199195805713705,15.799305852352063
0,14.23943608894569,16.067562473227543
0,13.95039181389009,15.284726204051124
0,13.504773053445106,16.389031984044394
0,14.247799044538176,14.819196249810753
0,13.776505172455026,15.783570575390243
0,13.80709737857807,17.04138114812917
0,12.135930000250081,14.508013366962013
0,13.149938948821355,15.989673162266843
0,13.995644952676633,14.335384412418094
0,14.618419936237897,16.068186219424415
0,12.712517795402968,15.138323234807368
0,14.643754329154705,14.119442927723394
0,13.935627775413202,15.092435023661142
0,14.780908604499407,16.065892772173143
0,13.96669106080612,16.51549572161899
0,13.297474085943982,16.33857172840218
0,15.847214839509125,15.198656689737504
0,16.36333353063521,15.246081007509044
0,14.048690039475842,15.703938813553462
0,10.836171331923136,16.605628165281647
0,15.293039285853622,17.031179999974036
1,11.678607710973987,12.2948174935002
0,13.455384666859445,14.823310286438968
0,14.822246203288826,15.192684100168792
0,13.567106372786458,15.733025787205486
0,13.660170079572962,14.521010198572762
0,15.182758925114918,14.41946932047782
0,15.337850805698595,16.492570164211134
0,13.33590236465414,16.57471449205419
0,13.00938216282075,14.576271891919415
0,13.342294565069773,15.624626263131855
0,14.955331761405859,14.926463945297883
0,13.813038692391125,15.724140412446884
0,13.363830419569638,16.511919527675794
0,14.543782712201924,14.244741124226772
0,14.134739721504378,15.195910039121243
0,14.13080431487321,14.028231482287756
0,13.714512580285625,15.294834520870804
1,17.5,8.253811888512638
0,14.776953687032385,15.508098291997214
0,13.615395547323615,14.972292045728592
0,15.315543520365772,16.417780387881216
0,14.445434599587026,16.159190756289227
0,13.547418042935167,16.624995355759655
1,15.164927336988956,10.583185533484723
0,12.16014307148652,16.246017271856584
0,12.816829122296964,12.910443469393051
0,15.056553931381162,14.721704064986854
0,12.299021642246151,13.15769101773838
